id,intent,difficulty,language,question,retrieved_context_count,reference_context_count,bean_count,news_count,elapsed_s,context_precision,context_recall,faithfulness,answer_relevancy,response,reference,error
NS_062,news_search,hard,vi,"Phân tích xu hướng Costa Coffee signs convenience retail deal in the UAE trong ngành cà phê, đặc biệt liên quan đến Analysis + Opinion.",5,5,5,5,13.2,1,0.898926544,0.833333333,0.624950574,"{""summary"": ""Bài viết đề cập đến việc Costa Coffee ký kết thỏa thuận với Emirates National Oil Company Group để mở rộng chuỗi cà phê tại các cửa hàng tiện lợi ở UAE. Điều này cho thấy sự phát triển mạnh mẽ của ngành cà phê tại khu vực này, đồng thời tạo ra sự cạnh tranh với các thương hiệu lớn khác như Starbucks."", ""products"": [], ""articles"": [{""title"": ""Costa Coffee signs convenience retail deal in the UAE"", ""summary"": ""Bài viết nói về thỏa thuận giữa Costa Coffee và Emirates National Oil Company Group nhằm mở rộng chuỗi cà phê tại UAE.""}]}","Theo bài viết 'Costa Coffee signs convenience retail deal in the UAE' từ World Coffee Portal: The new agreement comes months after Dubai-based Emirates Leisure Retail (ELR) extended Costa Coffee franchise rights until at least 2040, but it will also bring closer competition with Starbucks Costa Coffee’s master franchisee in the UAE has signed a new partnership with Emirates National Oil Company Group (ENOC) to Bạn cũng có thể đọc thêm các bài viết liên quan: Swedish coffee roaster Löfbergs seeking new CEO; South Korea’s Oatscoffee makes international debut in Europe.",
NS_063,news_search,easy,vi,Tin tức mới nhất về International coffee sales continue to propel Strauss Group’s revenue growth.,5,5,5,5,16.5,1,0.775761368,1,0.731678322,"{""summary"": ""Tin tức mới nhất cho biết doanh thu từ các thị trường quốc tế đã đóng góp 80% vào doanh thu của bộ phận cà phê thuộc Strauss Group, với sự tăng trưởng mạnh mẽ tại Brazil và Đông Âu. Trong năm 2022, doanh thu từ cà phê của Strauss Coffee đã tăng 37%, đạt 4.8 tỷ NIS (1.3 tỷ USD)."", ""products"": [], ""articles"": [{""title"": ""International coffee sales continue to propel Strauss Group’s revenue growth"", ""summary"": ""Doanh thu từ các thị trường quốc tế đã đóng góp 80% vào doanh thu của bộ phận cà phê thuộc Strauss Group, với sự tăng trưởng mạnh mẽ tại Brazil và Đông Âu.""}]}","Theo bài viết 'International coffee sales continue to propel Strauss Group’s revenue growth' từ World Coffee Portal: International markets now generate 80% of revenues for the Israeli food and beverage manufacturer’s coffee division, with strong performances highlighted in Brazil and eastern Europe Bạn cũng có thể đọc thêm các bài viết liên quan: Swedish coffee roaster Löfbergs seeking new CEO; Petrol pump profits: This Thai coffee chain opened two new stores a day in 2025.",
NS_064,news_search,medium,vi,Tôi muốn tìm hiểu về Reborn Coffee to ‘aggressively expand’ in China with at least 70 stores planned trong lĩnh vực cà phê.,2,5,5,2,11.6,1,0.861260028,1,0.729050759,"{""summary"": ""Reborn Coffee đang có kế hoạch mở rộng mạnh mẽ tại Trung Quốc với ít nhất 70 cửa hàng mới dự kiến sẽ khai trương. Họ sẽ bắt đầu bằng một cửa hàng flagship tại Quảng Châu vào quý 3 năm 2024 và sau đó mở rộng ra các thành phố lớn khác."", ""products"": [], ""articles"": [{""title"": ""Reborn Coffee to ‘aggressively expand’ in China with at least 70 stores planned"", ""summary"": ""Reborn Coffee đang mở rộng tại Trung Quốc với kế hoạch mở hơn 70 cửa hàng, bắt đầu từ Quảng Châu.""}]}","Theo bài viết 'Reborn Coffee to ‘aggressively expand’ in China with at least 70 stores planned' từ World Coffee Portal: The US specialty coffee roaster and café chain is set to enter China with a flagship store in Guangzhou in the third quarter of 2024 before expanding across tier 1 cities as part of a master franchise agreement Bạn cũng có thể đọc thêm các bài viết liên quan: UK coffee chain secures second multi-million-pound investment; Three years and $360m later, is Westrock ready to conquer the US RTD coffee market?.",
NS_065,news_search,easy,vi,Tin tức mới nhất về Devyani International opens 100th Costa Coffee store in India.,5,5,5,5,13.6,1,0.861260028,1,0.789623937,"{""summary"": ""Devyani International đã mở cửa hàng Costa Coffee thứ 100 tại Ấn Độ, tọa lạc tại khu chợ Khan Market ở New Delhi. Công ty này đã trở thành nhà nhượng quyền độc quyền của Costa Coffee tại Ấn Độ từ năm 2005 và đã đạt được cột mốc quan trọng này."", ""products"": [], ""articles"": [{""title"": ""Devyani International opens 100th Costa Coffee store in India"", ""summary"": ""Nhóm nhượng quyền Ấn Độ, đã mở cửa hàng Costa Coffee đầu tiên tại Ấn Độ vào năm 2005, đã đạt cột mốc 100 cửa hàng trong nước với cửa hàng mới nhất ở khu chợ Khan Market, New Delhi.""}]}","Theo bài viết 'Devyani International opens 100th Costa Coffee store in India' từ World Coffee Portal: The Indian franchise group, which opened India’s first Costa Coffee outlet in 2005, has reached its 100-store milestone in the country with its latest New Delhi location Bạn cũng có thể đọc thêm các bài viết liên quan: Three years and $360m later, is Westrock ready to conquer the US RTD coffee market?; The Week in Coffee: 9-15 March 2026.",
NS_066,news_search,easy,vi,Tôi muốn đọc tin về New Zealand’s Peoples Coffee seeks $855k investment to grow roastery.,5,5,5,5,13.5,1,0.775761368,1,0.692228327,"{""summary"": ""Bài viết nói về việc Peoples Coffee, một doanh nghiệp rang xay và quán cà phê tại Wellington, New Zealand, đang tìm kiếm đầu tư 855,000 USD thông qua crowdfunding để mở rộng khả năng sản xuất cà phê của mình. Họ dự kiến sẽ mua máy rang mới và thiết bị đóng gói tự động để tăng cường sản lượng và mở rộng thị trường."", ""products"": [], ""articles"": [{""title"": ""New Zealand’s Peoples Coffee seeks $855k investment to grow roastery"", ""summary"": ""Peoples Coffee đang tìm kiếm 855,000 USD để mở rộng khả năng sản xuất cà phê và tăng cường thị phần trong thị trường bán buôn và bán lẻ tại New Zealand.""}]}",Theo bài viết 'New Zealand’s Peoples Coffee seeks $855k investment to grow roastery' từ World Coffee Portal: The Wellington-based roastery and café business is seeking crowdfunded investment to scale its coffee production capacity and grow its share in New Zealand’s wholesale and retail coffee market Bạn cũng có thể đọc thêm các bài viết liên quan: Ali Group acquires major US coffee brewer brand; South Korea’s Oatscoffee makes international debut in Europe.,
NS_067,news_search,hard,vi,"Cho tôi thông tin chi tiết về India: a branded coffee shop market brimming with potential, đặc biệt mối liên hệ với Data trong ngành cà phê.",5,5,5,5,12.7,1,0.775761368,0.833333333,0.628954018,"{""summary"": ""Bài viết \""India: a branded coffee shop market brimming with potential\"" từ World Coffee Portal cung cấp cái nhìn sâu sắc về thị trường cà phê thương hiệu tại Ấn Độ, cho thấy sự tăng trưởng 12.7% trong năm qua với 5,339 cửa hàng. Thị trường này đang trở nên hấp dẫn khi người tiêu dùng Ấn Độ ngày càng ưa chuộng cà phê hơn, với 24% trong số 2,000 người tiêu dùng khảo sát đến quán cà phê hàng ngày."", ""products"": [], ""articles"": [{""title"": ""India: a branded coffee shop market brimming with potential"", ""summary"": ""Bài viết phân tích sự phát triển nhanh chóng của thị trường cà phê thương hiệu tại Ấn Độ, với sự gia tăng số lượng cửa hàng và sự thay đổi thói quen tiêu dùng của người dân.""}]}","Theo bài viết 'India: a branded coffee shop market brimming with potential' từ World Coffee Portal: The world’s first deep-dive report on India’s burgeoning branded coffee shop market reveals that the overall market grew 12.7% over the last 12 months to reach 5,339 outlets as both international and domestic operators vie for market share in the world’s most populous country Bạn cũng có thể đọc thêm các bài viết liên quan: Pickup Coffee raises the stakes in the Philippines’ booming branded coffee shop market; The Week in Coffee: 9-15 March 2026.",
NS_068,news_search,medium,vi,Có thông tin gì về In other coffee business news… 11-17 December 2022 trong thị trường cà phê gần đây?,5,5,5,5,11.7,0.5,0.669471374,1,0.598877573,"{""summary"": ""Bài viết \""In other coffee business news… 11-17 December 2022\"" đề cập đến việc Disney World sẽ mở một quán cà phê mới mang tên Carousel Coffee. Thông tin này cho thấy sự phát triển và mở rộng trong ngành cà phê."", ""products"": [], ""articles"": [{""title"": ""In other coffee business news… 11-17 December 2022"", ""summary"": ""Disney World to open new café, Carousel Coffee""}]}","Theo bài viết 'In other coffee business news… 11-17 December 2022' từ World Coffee Portal: Starbucks’ new Rewards quest, Caribou Coffee turns 30, Grind inks new packaging collaboration, Brazil’s greenest coffee farm, Disney World puts a new spin of coffee, and Southeast Asia’s coffee industry gets a shot in the arm Bạn cũng có thể đọc thêm các bài viết liên quan: Perfect Daily Grind; Perfect Daily Grind.",
NS_069,news_search,easy,vi,Cho tôi tin tức về Falling domestic coffee machine sales dent De’Longhi’s first quarter revenues.,5,5,5,5,11,1,0.861260028,1,0.727017739,"{""summary"": ""De’Longhi đã báo cáo doanh thu giảm trong quý đầu tiên do doanh số máy pha cà phê gia đình giảm. Doanh thu giảm 18% tại châu Âu và 28% tại khu vực Mỹ, trong khi doanh số ở các thị trường khác cũng giảm do ảnh hưởng của xung đột Ukraine."", ""products"": [], ""articles"": [{""title"": ""Falling domestic coffee machine sales dent De’Longhi’s first quarter revenues"", ""summary"": ""De’Longhi cho biết doanh thu giảm là điều đã được dự đoán sau sự tăng trưởng vượt bậc trong hai năm trước đó. Doanh thu quý đầu tiên năm 2023 cao hơn 60% so với cùng kỳ năm 2019.""}]}","Theo bài viết 'Falling domestic coffee machine sales dent De’Longhi’s first quarter revenues' từ World Coffee Portal: The Italian coffee machine and appliance manufacturer reported lower revenues across Europe, the MEIA and the Americas amid weaker at-home coffee machine sales but highlighted stronger professional segment sales led by Swiss super automatic espresso machine maker Eversys Bạn cũng có thể đọc thêm các bài viết liên quan: Pickup Coffee raises the stakes in the Philippines’ booming branded coffee shop market; Perfect Daily Grind.",
NS_070,news_search,hard,vi,"Cho tôi thông tin chi tiết về Brazil’s The Coffee lands down under with Manly outlet, đặc biệt mối liên hệ với Interviews trong ngành cà phê.",5,5,5,5,11.8,0.833333333,0.861260028,1,0.822910674,"{""summary"": ""Bài viết \""Brazil’s The Coffee lands down under with Manly outlet\"" đề cập đến sự mở rộng quốc tế nhanh chóng của chuỗi cà phê specialty Brazil’s The Coffee, với mục tiêu đạt 1,500 cửa hàng bên ngoài Brazil vào năm 2028. Bài viết không cung cấp thông tin chi tiết về mối liên hệ với các cuộc phỏng vấn trong ngành cà phê."", ""products"": [], ""articles"": [{""title"": ""Brazil’s The Coffee lands down under with Manly outlet"", ""summary"": ""Chuỗi cà phê specialty Brazil’s The Coffee đã mở cửa hàng tại Australia như một phần trong kế hoạch mở rộng quốc tế.""}]}","Theo bài viết 'Brazil’s The Coffee lands down under with Manly outlet' từ World Coffee Portal: The fast-growing specialty coffee chain has accelerated international expansion over the last 12 months as it chases a target of 1,500 stores outside of Brazil by 2028 Brazil’s The Coffee has launched in Australia as it continues to build out its international footprint. Bạn cũng có thể đọc thêm các bài viết liên quan: The Week in Coffee: 9-15 March 2026; Swedish coffee roaster Löfbergs seeking new CEO.",
NS_071,news_search,medium,vi,Tìm bài viết về Australia’s Funk Coffee + Food seeking master franchise partner for UK launch từ nguồn World Coffee Portal.,2,5,5,2,11.4,1,0.775761368,1,0.730470207,"{""summary"": ""Bài viết về Australia’s Funk Coffee + Food seeking master franchise partner for UK launch từ nguồn World Coffee Portal đề cập đến việc chuỗi cà phê Australia này đang tìm kiếm đối tác nhượng quyền chính để mở rộng thương hiệu tại Vương quốc Anh. Họ đã xác định Vương quốc Anh là thị trường quốc tế đầu tiên và đang tìm kiếm một đối tác để hỗ trợ trong việc phát triển thương hiệu."", ""products"": [], ""articles"": [{""title"": ""Australia’s Funk Coffee + Food seeking master franchise partner for UK launch"", ""summary"": ""Chuỗi cà phê Funk Coffee + Food của Australia đang tìm kiếm đối tác nhượng quyền chính để mở rộng thương hiệu tại Vương quốc Anh.""}]}",Theo bài viết 'Australia’s Funk Coffee + Food seeking master franchise partner for UK launch' từ World Coffee Portal: The 16-store coffee franchise has identified the UK as its first international market and is seeking a master franchise partner to launch the brand Bạn cũng có thể đọc thêm các bài viết liên quan: Perfect Daily Grind; Pickup Coffee raises the stakes in the Philippines’ booming branded coffee shop market.,
NS_072,news_search,easy,vi,Tin tức mới nhất về Denmark’s Blackbird Coffee takes on Europe’s workplace coffee giants.,5,5,5,5,12.4,0.95,0.861260028,1,0.496549151,"{""summary"": ""Tin tức mới nhất về Blackbird Coffee từ Đan Mạch cho biết công ty đã huy động được 7.8 triệu USD trong vòng 6 tháng để mở rộng hoạt động vào các thị trường châu Âu. Họ đang chuẩn bị cạnh tranh với các nhà cung cấp máy pha cà phê thương mại hàng đầu tại châu Âu."", ""products"": [], ""articles"": [{""title"": ""Denmark’s Blackbird Coffee takes on Europe’s workplace coffee giants"", ""summary"": ""Blackbird Coffee đã huy động được 7.8 triệu USD trong vòng 6 tháng để mở rộng hoạt động vào các thị trường châu Âu, cạnh tranh với các nhà cung cấp máy pha cà phê thương mại hàng đầu.""}]}",Theo bài viết 'Denmark’s Blackbird Coffee takes on Europe’s workplace coffee giants' từ World Coffee Portal: The start-up has raised $7.8m in six months as it prepares to enter more European markets Bạn cũng có thể đọc thêm các bài viết liên quan: Perfect Daily Grind; Ali Group acquires major US coffee brewer brand.,
NS_073,news_search,hard,vi,"Cho tôi thông tin chi tiết về UK retailers and hospitality venues boost sales with premium coffee offers, đặc biệt mối liên hệ với Analysis + Opinion trong ngành cà phê.",5,5,5,5,11.3,0.95,0.775761368,0.666666667,0.61498915,"{""summary"": ""Bài viết từ World Coffee Portal phân tích sự phát triển của thị trường cà phê không chuyên tại Vương quốc Anh, nhấn mạnh rằng ngày càng nhiều doanh nghiệp trong lĩnh vực bán lẻ và khách sạn đang giới thiệu các sản phẩm cà phê cao cấp để tăng doanh thu. Dự báo rằng thị trường này sẽ tiếp tục mở rộng với sự gia tăng nhu cầu từ người tiêu dùng."", ""products"": [], ""articles"": [{""title"": ""UK retailers and hospitality venues boost sales with premium coffee offers"", ""summary"": ""Bài viết phân tích sự phát triển của thị trường cà phê không chuyên tại Vương quốc Anh, nhấn mạnh rằng ngày càng nhiều doanh nghiệp trong lĩnh vực bán lẻ và khách sạn đang giới thiệu các sản phẩm cà phê cao cấp để tăng doanh thu.""}]}","Theo bài viết 'UK retailers and hospitality venues boost sales with premium coffee offers' từ World Coffee Portal: The Non-Specialist Report UK 2024 is World Coffee Portal’s first dedicated analysis of the UK’s fast developing non-specialist coffee market... Bạn cũng có thể đọc thêm các bài viết liên quan: The Week in Coffee: 9-15 March 2026; Three years and $360m later, is Westrock ready to conquer the US RTD coffee market?.",
NS_074,news_search,medium,vi,Tìm bài viết về Esquires Coffee seeking further UK and Ireland expansion following strong từ nguồn World Coffee Portal.,2,5,5,2,13.8,1,0.828904868,1,0.489699478,"{""summary"": ""Có hai bài viết liên quan đến việc mở rộng của Esquires Coffee tại Vương quốc Anh và Ireland. Bài viết đầu tiên đề cập đến kế hoạch mở rộng tới 300 cửa hàng Esquires vào năm 2034, trong khi bài viết thứ hai nói về việc tìm kiếm nguồn vốn mới để mở rộng chuỗi Esquires Coffee tại EMEA."", ""products"": [], ""articles"": [{""title"": ""Cooks Coffee seeking to reach 300 Esquires stores in the UK & Ireland by 2034"", ""summary"": ""Bài viết này nói về kế hoạch của Cooks Coffee nhằm mở rộng chuỗi cửa hàng Esquires Coffee lên tới 300 cửa hàng tại Vương quốc Anh và Ireland vào năm 2034.""}, {""title"": ""Cooks Coffee seeks to raise new funds for Esquires Coffee EMEA expansion"", ""summary"": ""Bài viết này đề cập đến việc Cooks Coffee tìm kiếm nguồn vốn mới để mở rộng chuỗi Esquires Coffee tại EMEA.""}]}","Theo bài viết 'Esquires Coffee seeking further UK and Ireland expansion following strong full-year sales' từ World Coffee Portal: The Esquires Coffee operator posted 21% and 11% revenue growth for the UK and Ireland respectively and plans to further scale its café footprint in 2024 Bạn cũng có thể đọc thêm các bài viết liên quan: Specialty coffee partnerships kept the revenues flowing for Swiss Water during a volatile 2025; Three years and $360m later, is Westrock ready to conquer the US RTD coffee market?.",
NS_075,news_search,medium,vi,Cho tôi biết về Luckin Coffee COO suspended after $310m fraud revealed trong ngành cà phê.,5,5,5,5,14,0.95,0.92026079,1,0.766497549,"{""summary"": ""Bài viết đề cập đến việc COO của Luckin Coffee bị đình chỉ sau khi một cuộc điều tra nội bộ phát hiện ra các giao dịch bán hàng gian lận trị giá 310 triệu USD. Điều này đã gây ra sự không chắc chắn cho chiến lược tăng trưởng nhanh chóng của công ty."", ""products"": [], ""articles"": [{""title"": ""Luckin Coffee COO suspended after $310m fraud revealed"", ""summary"": ""Luckin Coffee’s rapid growth strategy has been thrown into uncertainty after an internal investigation led by independent auditors discovered fraudulent sales involving RMB2.2bn (US$310m). Citing ‘misconduct, including fabricating certain transactions’, Luckin said it had suspended its COO Jian Liu and other unnamed employees as it continued to assess the financial impact of the findings.""}]}","Theo bài viết 'Luckin Coffee COO suspended after $310m fraud revealed' từ World Coffee Portal: Chief Operating Officer Jian Liu suspended after internal investigation discovers RMB2.2bn (US$310m) of fraudulent sales transactions Luckin Coffee’s rapid growth strategy has been thrown into uncertainty after an internal investigation led by independent auditors discovered fraudulent sales involving RMB2.2bn (US$310m). Citing ‘misconduct, including fabricating certain Bạn cũng có thể đọc thêm các bài viết liên quan: The Week in Coffee: 9-15 March 2026; Fat-free, low-calorie, and made with fresh fruit: The secret to Luckin Coffee's appeal to young people..",
NS_076,news_search,medium,vi,Tin tức nào liên quan đến Perfect Daily Grind và visit the website?,5,5,5,5,10.9,0.833333333,0,0.666666667,0.782374989,"{""summary"": ""Có hai bài viết liên quan đến Perfect Daily Grind. Bài viết đầu tiên thông báo rằng IRM, Perfect Moose, WMF và Flo-Smart là nhà tài trợ của Perfect Daily Grind. Bài viết thứ hai cũng đề cập đến Perfect Daily Grind và thông báo rằng M-Cultivo là một nhà tài trợ."", ""products"": [], ""articles"": [{""title"": ""Perfect Daily Grind"", ""summary"": ""Perfect Daily Grind. Please note: IRM , Perfect Moose , WMF , and Flo-Smart are sponsors of Perfect Daily Grind.""}, {""title"": ""Perfect Daily Grind"", ""summary"": ""Perfect Daily Grind. Please note: M-Cultivo is a sponsor of Perfect Daily Grind.""}]}","Theo bài viết 'Perfect Daily Grind' từ Perfect Daily Grind: The 2025 Specialty Coffee Expo, taking place from 25 to 27 April in Houston, is set to be the biggest edition yet. Bạn cũng có thể đọc thêm các bài viết liên quan: Finalists revealed for the European Coffee & Hospitality Awards 2025; From Pioneers to Powerhouses: Visit The Lab at The London Coffee Festival 2025.",
NS_077,news_search,medium,vi,Tôi muốn tìm hiểu về Flash Coffee to serve oat as default for milk-based beverages in Singapore trong lĩnh vực cà phê.,2,5,5,2,14.6,1,0.861260028,1,0.729757293,"{""summary"": ""Flash Coffee đã hợp tác với nhà sản xuất oatmilk Oatside để phục vụ oatmilk làm lựa chọn mặc định cho tất cả các đồ uống có sữa tại 24 cửa hàng của họ ở Singapore. Đây là một bước đi tiên phong trong việc cung cấp các lựa chọn sữa thực vật, nhằm tạo ra những lựa chọn tốt hơn cho sức khỏe và bền vững hơn cho người tiêu dùng."", ""products"": [], ""articles"": [{""title"": ""Flash Coffee to serve oat as default for milk-based beverages in Singapore"", ""summary"": ""Chuỗi cà phê Flash Coffee đã hợp tác với Oatside để phục vụ oatmilk làm lựa chọn mặc định cho các đồ uống có sữa tại tất cả các cửa hàng của họ ở Singapore.""}]}",Theo bài viết 'Flash Coffee to serve oat as default for milk-based beverages in Singapore' từ World Coffee Portal: The value-focused coffee chain has partnered with Singapore's Oatside to serve oatmilk as default across its 24 stores in the country Bạn cũng có thể đọc thêm các bài viết liên quan: Ali Group acquires major US coffee brewer brand; Why do so many coffee chains struggle in Singapore?.,
NS_078,news_search,medium,vi,"Tôi muốn tìm hiểu về South Korea’s Ediya Coffee appoints new CEO, Lee Seok-jang trong lĩnh vực cà phê.",2,5,5,2,9.6,1,0.861260028,1,0.752394103,"{""summary"": ""Bài viết đề cập đến việc Ediya Coffee, chuỗi cà phê lớn nhất Hàn Quốc, đã bổ nhiệm Lee Seok-jang làm CEO mới. Ông Lee, cựu phó chủ tịch của Deloitte Consulting, có kế hoạch mở rộng thị trường cả trong nước và quốc tế."", ""products"": [], ""articles"": [{""title"": ""South Korea’s Ediya Coffee appoints new CEO, Lee Seok-jang"", ""summary"": ""Ediya Coffee đã bổ nhiệm Lee Seok-jang làm CEO mới, với mục tiêu mở rộng thị trường trong nước và quốc tế.""}]}","Theo bài viết 'South Korea’s Ediya Coffee appoints new CEO, Lee Seok-jang' từ World Coffee Portal: South Korea’s largest coffee chain has announced the appointment of Lee Seok-jang as its new CEO, with the former Deloitte executive hinting at international expansion Bạn cũng có thể đọc thêm các bài viết liên quan: Why do so many coffee chains struggle in Singapore?; South Korea’s Oatscoffee makes international debut in Europe.",
NS_079,news_search,hard,vi,"Tìm bài viết phân tích sâu về Coca-Cola exploring cut-price $2.7bn Costa Coffee sale, sources say và ảnh hưởng đến Features trong thị trường cà phê.",5,5,5,5,15.5,1,0.775761368,0.571428571,0,"{""summary"": ""Hiện tại, không có bài viết nào phân tích sâu về việc Coca-Cola đang xem xét bán Costa Coffee với giá thấp hơn 2.7 tỷ USD và ảnh hưởng của nó đến các tính năng trong thị trường cà phê. Các bài viết liên quan chủ yếu đề cập đến tình hình tài chính và các cuộc đàm phán bán Costa Coffee, nhưng không đi sâu vào phân tích thị trường hay các yếu tố cụ thể."", ""products"": [], ""articles"": [{""title"": ""Coca-Cola exploring cut-price $2.7bn Costa Coffee sale, sources say"", ""summary"": ""Coca-Cola đang chuẩn bị bán Costa Coffee với giá thấp hơn, có thể dẫn đến tổn thất lớn cho công ty.""}, {""title"": ""Costa Coffee bids fall below Coca-Cola’s expectations, sources say"", ""summary"": ""Các đề xuất mua Costa Coffee không đạt yêu cầu của Coca-Cola, dẫn đến khả năng mất mát tài chính.""}, {""title"": ""Costa Coffee continues to boost Coca-Cola revenues"", ""summary"": ""Costa Coffee vẫn đóng góp vào doanh thu của Coca-Cola, mặc dù có những thách thức về giá cả nguyên liệu.""}]}","Theo bài viết 'Coca-Cola exploring cut-price $2.7bn Costa Coffee sale, sources say' từ World Coffee Portal: The Atlanta-based beverage giant has reportedly held initial talks with several private equity firms over a potential sale of the UK coffee chain it acquired for $4.9bn in January 2019 Bạn cũng có thể đọc thêm các bài viết liên quan: Perfect Daily Grind; Pickup Coffee raises the stakes in the Philippines’ booming branded coffee shop market.",
NS_080,news_search,medium,vi,Cho tôi biết về Fore Coffee set to open more than 60 stores in Indonesia in 2024 trong ngành cà phê.,5,5,5,5,13,0.7,0.861260028,1,0.862227829,"{""summary"": ""Fore Coffee, một chuỗi cà phê cao cấp, dự kiến sẽ mở hơn 60 cửa hàng tại Indonesia trong năm 2024. Họ đặt mục tiêu tăng doanh số cà phê lên 66% và mở rộng mạng lưới cửa hàng lên 240 điểm bán vào cuối năm."", ""products"": [], ""articles"": [{""title"": ""Fore Coffee set to open more than 60 stores in Indonesia in 2024"", ""summary"": ""Chuỗi cà phê cao cấp Fore Coffee dự kiến sẽ mở hơn 60 cửa hàng tại Indonesia trong năm 2024, với mục tiêu tăng doanh số cà phê lên 66%.""}]}",Theo bài viết 'Fore Coffee set to open more than 60 stores in Indonesia in 2024' từ World Coffee Portal: The premium coffee chain expects to reach 240 outlets by the end of year and is seeking to increase coffee sales by 66% Bạn cũng có thể đọc thêm các bài viết liên quan: Perfect Daily Grind; Perfect Daily Grind.,
NS_081,news_search,medium,vi,Cho tôi biết về Insomnia Coffee Company expands partnership with Central England Co-op trong ngành cà phê.,5,5,5,5,11.3,1,0.775761368,0.5,0.61089532,"{""summary"": ""Insomnia Coffee Company đã mở cửa quán cà phê độc lập đầu tiên của mình tại Vương quốc Anh thông qua sự hợp tác với Central England Co-operative. Họ đã hợp tác từ năm 2020 và hiện đang mở rộng sự hiện diện của mình với các sản phẩm cà phê Fairtrade."", ""products"": [], ""articles"": [{""title"": ""Insomnia Coffee Company expands partnership with Central England Co-op"", ""summary"": ""Insomnia Coffee Company đã mở cửa quán cà phê độc lập đầu tiên của mình tại Vương quốc Anh thông qua sự hợp tác với Central England Co-operative, nhằm mở rộng sự hiện diện của mình.""}]}",Theo bài viết 'Insomnia Coffee Company expands partnership with Central England Co-op' từ World Coffee Portal: The Irish coffee chain has opened its first standalone café in partnership with the retail group as it targets further outlet growth in the UK Bạn cũng có thể đọc thêm các bài viết liên quan: South Korea’s Oatscoffee makes international debut in Europe; Specialty coffee partnerships kept the revenues flowing for Swiss Water during a volatile 2025.,
NS_082,news_search,easy,vi,Tôi muốn đọc tin về Unforgettable coffee experiences: elevate your brew with cutting-edge technology.,5,5,5,5,18.2,0.755555556,0.775761368,1,0.834405539,"{""summary"": ""Bài viết \""Unforgettable coffee experiences: elevate your brew with cutting-edge technology\"" nói về công nghệ cà phê tiên tiến của Mytico, giúp tạo ra những trải nghiệm cà phê chất lượng cao và nhất quán. Nó sử dụng công nghệ iQFlow và điều chỉnh nhiệt độ pha chế để đảm bảo chất lượng cà phê tốt nhất."", ""products"": [], ""articles"": [{""title"": ""Unforgettable coffee experiences: elevate your brew with cutting-edge technology"", ""summary"": ""Mytico comes equipped with cutting-edge Franke Coffee Technologies. The patented iQFlow technology and individually adjustable brewing temperatures, for example, ensure a consistently high in-cup quality. The user-friendly design also fosters interaction between barista and guest, leading to an enhanced customer experience.""}]}","Theo bài viết 'Unforgettable coffee experiences: elevate your brew with cutting-edge technology' từ World Coffee Portal: With customer expectations higher than ever, Franke’s Mytico range delivers a highly customisable, user-friendly and cost-effective solution for operators seeking to elevate their coffee offer Bạn cũng có thể đọc thêm các bài viết liên quan: Swedish coffee roaster Löfbergs seeking new CEO; Specialty coffee partnerships kept the revenues flowing for Swiss Water during a volatile 2025.",
NS_083,news_search,medium,vi,Tin tức nào liên quan đến In other coffee business news... 31 August-6 September 2024 và Interviews?,5,5,5,5,12.5,0.5,0.775761368,1,0.611854064,"{""summary"": ""Tin tức \""In other coffee business news... 31 August-6 September 2024\"" không đề cập đến các cuộc phỏng vấn (Interviews). Nó chỉ nói về sự phát triển của chuỗi cà phê specialty và các cửa hàng mới tại London và New York."", ""products"": [], ""articles"": [{""title"": ""In other coffee business news... 31 August-6 September 2024"", ""summary"": ""Tin tức về sự phát triển của chuỗi cà phê specialty và các cửa hàng mới tại London và New York.""}]}","Theo bài viết 'In other coffee business news... 31 August-6 September 2024' từ World Coffee Portal: Nespresso partners with HIVED for 100% electric deliveries in London, Germany’s The Barn set to open first Munich store, NFL legend acquires ownership stake in US coffee roaster, and a new beverage trend sweeps South Korean coffee chains Bạn cũng có thể đọc thêm các bài viết liên quan: The Week in Coffee: 9-15 March 2026; Perfect Daily Grind.",
NS_084,news_search,easy,vi,"Tôi muốn đọc tin về Coffee industry investments, mergers and acquisitions: August 2025.",5,5,5,5,11.2,0.333333333,0.775761368,1,0.865877366,"{""summary"": ""Bài viết \""Coffee industry investments, mergers and acquisitions: August 2025\"" cung cấp cái nhìn tổng quan về các giao dịch lớn trong ngành cà phê toàn cầu, bao gồm một trong những vụ mua lại lớn nhất từng được thực hiện, sự thay đổi quyền sở hữu của một chuỗi cà phê nổi tiếng ở San Francisco và một thỏa thuận có thể giảm giá cho một ông lớn cà phê tại Vương quốc Anh."", ""products"": [], ""articles"": [{""title"": ""Coffee industry investments, mergers and acquisitions: August 2025"", ""summary"": ""A round-up of the latest major deals from across the global coffee industry, including one of the largest coffee acquisitions ever made, new ownership for a much-loved San Franciscan coffee chain and a potential cut-price deal for UK coffee giant.""}]}","Theo bài viết 'Coffee industry investments, mergers and acquisitions: August 2025' từ World Coffee Portal: A round-up of the latest major deals from across the global coffee industry, including one of the largest coffee acquisitions ever made, new ownership for a much-loved San Franciscan coffee chain and a potential cut-price deal for UK coffee giant Bạn cũng có thể đọc thêm các bài viết liên quan: South Korea’s Oatscoffee makes international debut in Europe; Petrol pump profits: This Thai coffee chain opened two new stores a day in 2025.",
